,lo_A_model_1_relaxed_repeat001,lo_A_model_1_relaxed_repeat002,lo_A_model_1_relaxed_repeat003,lo_A_model_1_relaxed_repeat004,lo_A_model_1_relaxed_repeat005,lo_A_model_1_relaxed_repeat006,lo_A_model_1_relaxed_repeat007,lo_A_model_1_relaxed_repeat008,lo_A_model_1_relaxed_repeat009,lo_A_model_1_relaxed_repeat010,lo_A_model_1_relaxed_repeat011,lo_A_model_1_relaxed_repeat012,lo_A_model_1_relaxed_repeat013,lo_A_model_1_relaxed_repeat014,lo_A_model_1_relaxed_repeat015,lo_A_model_1_relaxed_repeat016,lo_A_model_1_relaxed_repeat017,lo_A_model_1_relaxed_repeat018,lo_A_model_1_relaxed_repeat019,lo_A_model_1_relaxed_repeat020,lo_A_model_1_relaxed_repeat021,lo_A_model_1_relaxed_repeat022,lo_A_model_1_relaxed_repeat023,lo_A_model_1_relaxed_repeat024,lo_A_model_1_relaxed_repeat025,lo_A_model_1_relaxed_repeat026,lo_A_model_1_relaxed_repeat027,lo_A_model_1_relaxed_repeat028,lo_A_model_1_relaxed_repeat029,lo_A_model_1_relaxed_repeat030,lo_A_model_1_relaxed_repeat031,lo_A_model_1_relaxed_repeat032,lo_A_model_1_relaxed_repeat033,lo_A_model_1_relaxed_repeat034,lo_A_model_1_relaxed_repeat035,lo_A_model_1_relaxed_repeat036,lo_A_model_1_relaxed_repeat037,lo_A_model_1_relaxed_repeat038,lo_A_model_1_relaxed_repeat039,lo_A_model_1_relaxed_repeat040,lo_A_model_1_relaxed_repeat041,lo_A_model_1_relaxed_repeat042,lo_A_model_1_relaxed_repeat043,lo_A_model_1_relaxed_repeat044,lo_A_model_1_relaxed_repeat045,lo_A_model_1_relaxed_repeat046,lo_A_model_1_relaxed_repeat047,lo_A_model_1_relaxed_repeat048,lo_A_model_1_relaxed_repeat049,lo_A_model_1_relaxed_repeat050,lo_A_model_1_relaxed_repeat051,lo_A_model_1_relaxed_repeat052,lo_A_model_1_relaxed_repeat053,lo_A_model_1_relaxed_repeat054,lo_A_model_1_relaxed_repeat055,lo_A_model_1_relaxed_repeat056,lo_A_model_1_relaxed_repeat057,lo_A_model_1_relaxed_repeat058,lo_A_model_1_relaxed_repeat059,lo_A_model_1_relaxed_repeat060,lo_A_model_1_relaxed_repeat061,lo_A_model_1_relaxed_repeat062,lo_A_model_1_relaxed_repeat063,lo_A_model_1_relaxed_repeat064,lo_A_model_1_relaxed_repeat065,lo_A_model_1_relaxed_repeat066,lo_A_model_1_relaxed_repeat067,lo_A_model_1_relaxed_repeat068,lo_A_model_1_relaxed_repeat069,lo_A_model_1_relaxed_repeat070,lo_A_model_1_relaxed_repeat071,lo_A_model_1_relaxed_repeat072,lo_A_model_1_relaxed_repeat073,lo_A_model_1_relaxed_repeat074,lo_A_model_1_relaxed_repeat075,lo_A_model_1_relaxed_repeat076,lo_A_model_1_relaxed_repeat077,lo_A_model_1_relaxed_repeat078,lo_A_model_1_relaxed_repeat079,lo_A_model_1_relaxed_repeat080,lo_A_model_1_relaxed_repeat081,lo_A_model_1_relaxed_repeat082,lo_A_model_1_relaxed_repeat083,lo_A_model_1_relaxed_repeat084,lo_A_model_1_relaxed_repeat085,lo_A_model_1_relaxed_repeat086,lo_A_model_1_relaxed_repeat087,lo_A_model_1_relaxed_repeat088,lo_A_model_1_relaxed_repeat089,lo_A_model_1_relaxed_repeat090,lo_A_model_1_relaxed_repeat091,lo_A_model_1_relaxed_repeat092,lo_A_model_1_relaxed_repeat093,lo_A_model_1_relaxed_repeat094,lo_A_model_1_relaxed_repeat095,lo_A_model_1_relaxed_repeat096,lo_A_model_1_relaxed_repeat097,lo_A_model_1_relaxed_repeat098,lo_A_model_1_relaxed_repeat099,lo_A_model_1_relaxed_repeat100
lo_A_model_1_relaxed_repeat077,0.35567192450724805,0.3335132275658244,0.37008416473048833,0.36818854409897445,0.33108660571881965,0.3361948988522969,0.31310818928514933,0.3063250258454694,0.33424969892331846,0.3255260516462994,0.3056901944663043,0.39222012154938163,0.3601719109485602,0.33957770627353784,0.3575492002720248,0.3380715739711411,0.3500801870129982,0.32798299791936986,0.34187298631168705,0.3352360430770661,0.36896305222282,0.3386353155934801,0.35932033281415715,0.35213369648513637,0.35271337356453225,0.3254996819022331,0.3477614494895502,0.40588355377801133,0.3411768742362103,0.3578474831169062,0.3619462570465202,0.3237232874072055,0.336896336624341,0.31181218440029956,0.35879268225704064,0.3315400833919861,0.32167288941181615,0.32330522126068517,0.33125875160517865,0.3992415556307851,0.34157779995071436,0.31685751345683544,0.3318576922371933,0.34171870569189283,0.31937788238958664,0.3700381993195445,0.35381376089163125,0.34336477764809775,0.31891523039421665,0.38238869737458026,0.33107117949790565,0.400241915401252,0.3203181090527422,0.3637852185901233,0.3282120463257891,0.32483538254179295,0.2942037579909932,0.31592098032308263,0.3636942072605086,0.3548356326248218,0.3912405711954682,0.32415992450079406,0.3550242289581844,0.3765645094227487,0.3306392992505123,0.41975461187663254,0.4027080718463264,0.39765075510163955,0.33824659381291217,0.3131710077808117,0.3270439414330131,0.37421670219310915,0.35722547910032254,0.38751942126788913,0.333797630862022,0.33822544563410956,0.0,0.32289915246241235,0.34419947139518786,0.38448657774913514,0.34055063549521464,0.3481577512313768,0.39401277366133397,0.33532901870675963,0.41007850185349076,0.3547970465012478,0.4380551372720275,0.3408314331283099,0.35219820632409715,0.3387306947235895,0.3560391308001751,0.33557939987349694,0.38446815912258975,0.3264903322503329,0.369075634571472,0.3261413106407064,0.3441717058244747,0.40119963171983547,0.3554360597362079,0.35333919070913594
lo_A_model_1_relaxed_repeat078,0.29048797187246,0.2624308070125186,0.28285505369712394,0.3889053637766506,0.24675119380705626,0.27725075803795024,0.3307720193053893,0.3318205730569801,0.23676684897284964,0.34892141184686193,0.3296163721505647,0.39637693942961416,0.2812595317094094,0.3346811947897921,0.3832974169900505,0.2636798574766619,0.3624856565659156,0.3507641770027028,0.2534104995041471,0.3564241818744804,0.270646129864945,0.34463648406929465,0.2767287449529987,0.3545166166395217,0.2745898228548368,0.343961021846017,0.25931217481198693,0.4193510894162118,0.3510962191176143,0.3535702231780397,0.2515398073429166,0.3287646709575316,0.3562814225782646,0.3322866542623377,0.35318254671183824,0.3556958965400791,0.3388863778763575,0.3532664254949432,0.3252185355283675,0.4018851144387401,0.359871658890604,0.3570657721838318,0.347962760903634,0.37327096863122083,0.34848382002370193,0.36368637937994736,0.24342154514528,0.22801783179522414,0.3394963449587393,0.3953355359437998,0.3662504595787299,0.4103168111968931,0.3339385207224791,0.3766269998230453,0.252960270450368,0.26502684291937517,0.3184243666135161,0.3498796850224607,0.2699897735571941,0.25928580239718035,0.4204352265037561,0.35336971767211195,0.35961102018279395,0.37477504936318645,0.25988409433682236,0.43704646633270655,0.40277741042194615,0.34506029826982426,0.2329485075141625,0.24461426233777908,0.33701224490941584,0.4077108361254757,0.39149400205886764,0.32053500519679484,0.34665303428681754,0.259583026485718,0.32289915246241235,0.0,0.27714077652757296,0.3979399024367361,0.35115289375507186,0.3618725342497674,0.391524148422908,0.2761515621260612,0.40743929746144986,0.2279756656943543,0.42802925307488005,0.35389158803242904,0.35494532009523766,0.2731696009831393,0.3598555981253396,0.2602932757745535,0.39798997837865546,0.3222256293704397,0.3021849853634575,0.3520684434044064,0.3451363687277798,0.4121925741310882,0.3561900201747699,0.29230356376643435
lo_A_model_1_relaxed_repeat079,0.3447064642489213,0.2983899091981863,0.3446757095854807,0.38807226883263624,0.2856379051798561,0.31029659538924587,0.342534732426443,0.3331529268597987,0.2852420100403261,0.3471277197100949,0.3552916551636112,0.39061402087575026,0.3136393963750602,0.35815003130157086,0.39387437631871636,0.2706494071186499,0.3744018787475941,0.36957974044765524,0.3000935953187923,0.35068157629710217,0.3378187627294766,0.35166650055254434,0.3308524559973599,0.3463571304341447,0.3160327213641308,0.34012498754586645,0.2894177965229609,0.42712235367298806,0.36799542044796213,0.37135967934728903,0.30087259838309777,0.33060217309123463,0.3624320961510691,0.36099128344586284,0.37691007112670555,0.35429472144296226,0.32700837577264735,0.3352570811235621,0.36182311377969767,0.39864107505861873,0.34839201441501855,0.38107118804450935,0.3685876070004725,0.38089379863278144,0.36580970216415104,0.3432429704550549,0.31249634046498165,0.29164503087543725,0.35962554042727674,0.39874269493849,0.3519619647157642,0.4144824927144809,0.3621337970714719,0.3522020245461695,0.29684208216718616,0.2936450418218435,0.36898205096480197,0.347244991909595,0.33231726399406014,0.31240627779132973,0.4116512336886954,0.35841644243654586,0.3763944602402788,0.3678974012602933,0.3194082063582341,0.43068455341392986,0.40043392057821764,0.3444688640258533,0.2891456014310015,0.29311518094257516,0.3641625507603051,0.4019575134666995,0.3780679746013543,0.342349535676578,0.3446116596899727,0.26938721326816745,0.34419947139518786,0.27714077652757296,0.0,0.3891101693495986,0.36856346425234304,0.35745668124957053,0.4130236391132843,0.30721290842276416,0.40477882125239434,0.2946733600570719,0.44405489485236643,0.3530743375548145,0.3647989628025312,0.2875308032263773,0.38352256323363687,0.28983227353266905,0.4011118310414573,0.3580836372598551,0.31474062259834024,0.3614474952818093,0.3749094311231239,0.40633365431208057,0.34673568697748464,0.3210290588908744
lo_A_model_1_relaxed_repeat080,0.4101980749078218,0.395376859755764,0.41372974668304296,0.39012451700664874,0.39709340962255374,0.3826003192521479,0.3693743695665738,0.3626965453062796,0.37924674986324036,0.382098040733625,0.38973939423931925,0.4036034399838655,0.40800624837426985,0.37567998435340794,0.3948954697711531,0.3911142879851034,0.40981048692430144,0.39237973928289654,0.3984598388853988,0.40035159797715464,0.4200583786663941,0.36338096050929536,0.4028937175477981,0.3789843742650255,0.3811838722875505,0.35376851220663835,0.37520710542304864,0.41618878460970926,0.3753555491383545,0.3934119850559892,0.4038115256053634,0.3416881007966728,0.36944280048827316,0.3928613350945895,0.37644858031271194,0.3869743608264673,0.3717606487666328,0.36013790873042095,0.3885513979400945,0.40995851006094225,0.3942990375899352,0.39698585395495306,0.3790489189744241,0.39496487593061247,0.39761686363031007,0.3543675177343133,0.4033603840584173,0.37795826006575295,0.3805343355646554,0.4134910170404001,0.3690226817257173,0.4374999856938481,0.3970065746492561,0.36332725644929253,0.3897772372865351,0.37508633245617207,0.37484695971099724,0.36863332639305807,0.4025136328207789,0.3999635891868788,0.41194017371930514,0.3700809175718019,0.3871362522749128,0.3725860982004644,0.40728389567207257,0.4293747658590445,0.41855566081671475,0.4070226870963814,0.40824219297604963,0.3686787684892689,0.38557780434638345,0.3794168026819156,0.37252496531830953,0.41159228823077376,0.3835949595471579,0.39012869744770895,0.38448657774913514,0.3979399024367361,0.3891101693495986,0.0,0.4030348036246511,0.36384353410558706,0.39660526568215115,0.4148384383104547,0.4444702364952978,0.39720025183429153,0.46000472722581903,0.37237466326622215,0.4213775012614993,0.3983521134558052,0.41853730585797216,0.3624423194206356,0.3789315224581433,0.3992899993445089,0.4107767860459259,0.36534816913790297,0.36139979803540095,0.4343511102569003,0.3830654534552826,0.408888930355993
lo_A_model_1_relaxed_repeat081,0.3843264736399074,0.32472587757228866,0.36150500068764546,0.3946445132590767,0.31977388291504305,0.3666775781963377,0.3120865677197161,0.3229312722249577,0.33035035808124424,0.3514464287408226,0.34858881664524,0.3975315465118498,0.330372140279657,0.3474694539944878,0.3723708597951867,0.3316639456110837,0.35257028844978977,0.3035198376473827,0.34580250220223624,0.3542123382148535,0.33511072626149685,0.3799952187034491,0.3798194737214322,0.33162477719091527,0.34030466867945813,0.34920604818868667,0.3614578255573565,0.40608994260857995,0.3695553915322932,0.3568707183072346,0.34842802513308285,0.34513475214583894,0.36616178010977835,0.3471653862877715,0.3318008693196251,0.3559265648970694,0.33757207676289563,0.3772181891581577,0.3372758408883212,0.414915507540645,0.38481907756848294,0.34365588970557104,0.3374722157799988,0.37026561243006584,0.36896627044589386,0.3837467572197594,0.3420249386451546,0.36544859453876366,0.37320312464670735,0.39862047521646776,0.339721799841508,0.40869487658389203,0.3309473115662131,0.36702340559903085,0.3303032377958568,0.3704283566116048,0.3351088905512153,0.34454087133048145,0.33446333500199704,0.3478303485308383,0.405834310821265,0.33705800284495724,0.361293574825654,0.3533194317993017,0.32714130068697306,0.419339456048607,0.3956123085957341,0.3890247150226144,0.3169111923909614,0.34766986461864724,0.34703229865390467,0.4178557567826425,0.39774536250037906,0.40499499281597123,0.3521645310625185,0.35160278830509845,0.34055063549521464,0.35115289375507186,0.36856346425234304,0.4030348036246511,0.0,0.35098202718211097,0.39620578893005604,0.36381121202780264,0.4190522722369523,0.3445976277280002,0.43047031537347574,0.3733907195829489,0.3366136164098291,0.3565941658827734,0.4015794282529849,0.3857431376451736,0.40084360255003854,0.3158139562078001,0.3926810745672868,0.34998434463249894,0.351026290135422,0.4143507598852131,0.35273474818212525,0.335143340460797
lo_A_model_1_relaxed_repeat082,0.3796709666519879,0.33784544129401445,0.3843317966287163,0.3809906896229869,0.3643399189464576,0.36018573336250104,0.3450507209092599,0.31785245945245,0.3455704164601984,0.34589292710941705,0.3611764278260243,0.38701798208214516,0.3682843493085698,0.3688176600714012,0.3897363842562837,0.3496854912280368,0.3835363647185446,0.3361725151507413,0.3708691797626949,0.34770747246666406,0.3747977995638981,0.33991091149584207,0.3692249160425247,0.3533207274993737,0.3622436047531403,0.340660764978038,0.36166713804416717,0.39966928388442197,0.35216863401091797,0.37394532661358043,0.3658574892387004,0.3413136282759951,0.3586710488960127,0.36818329856849596,0.35754139790522566,0.3685558562419585,0.32770507344946725,0.33078092884844895,0.3666146796283902,0.38633715178556854,0.3586289262230408,0.3483390797042634,0.36703311120528354,0.3583828325261958,0.3674188279551123,0.3542590243963271,0.3701113005856118,0.36609105553701526,0.3716383708443385,0.3798506219461104,0.3477315410004977,0.4155029701082925,0.35568370961790424,0.33096334872221866,0.37457672821718174,0.36642072646614454,0.34665010414930486,0.3356424028690648,0.36333666704511997,0.38855754669784914,0.38715073788946186,0.35085927629130265,0.35228621800908083,0.3656584395588332,0.37172378103214687,0.4296057013765317,0.38365395560816407,0.380940369471378,0.37215926413659184,0.34366633849920986,0.3703073772530986,0.38399160994649223,0.37263098147469237,0.37585587594845254,0.3417058109402429,0.36169751587477855,0.3481577512313768,0.3618725342497674,0.35745668124957053,0.36384353410558706,0.35098202718211097,0.0,0.39405601513175315,0.37325874229298395,0.4141307320559418,0.35575923767786133,0.4234222924790809,0.35262916037906217,0.362153628116099,0.33789760662188945,0.4131987643787432,0.3612951587032852,0.3945130824777118,0.32786887186613134,0.38809999006568435,0.3406349368883034,0.34166963605255607,0.38466472776913085,0.35824121316471697,0.3632090716884635
lo_A_model_1_relaxed_repeat083,0.40078495941213554,0.3848136497895802,0.41403240527527035,0.43526592269793957,0.4045655399422036,0.41108934456290847,0.3635154220782086,0.4075114469547348,0.4010018926173411,0.3988943947931895,0.39416498727816285,0.412011847545532,0.3922923714795255,0.3630047075998162,0.40562913214773444,0.38622811941765506,0.4131677064438467,0.3785240140130469,0.40558236269931797,0.4115575982196909,0.41389174978928217,0.39209601463470367,0.4153090787609724,0.4140660932915588,0.39626630111832983,0.3909338074072935,0.4114624463766464,0.4217883447006589,0.4104584826159146,0.39872041398261315,0.40951319716856716,0.360294467074214,0.3849216333300018,0.39727865414780067,0.39463099150518605,0.399039296955853,0.40680368947929024,0.39744883871907544,0.3854628787591453,0.425313416371883,0.4086934063930865,0.4004734679968011,0.4073571965128232,0.3868724231796333,0.39618495413466875,0.40958561004989275,0.41650569708967305,0.39117953757215435,0.39016459605808335,0.3840001043156749,0.4131527825700203,0.42228040911210357,0.38205584234070633,0.4049163533606467,0.3837762819936727,0.38511477582396125,0.36882099592976886,0.3940726787138722,0.3969347502981788,0.4156882704592768,0.443198157239885,0.3907545248777631,0.3717039217392489,0.39716055858934246,0.4099088143130154,0.43555138290800527,0.39868230743333966,0.40085316738498533,0.408469000264887,0.38832412018518314,0.40945831134164623,0.40379044551756454,0.3818394227659772,0.4163633345088386,0.3872785721128134,0.4069914039156482,0.39401277366133397,0.391524148422908,0.4130236391132843,0.39660526568215115,0.39620578893005604,0.39405601513175315,0.0,0.40348425273255384,0.38779620180512064,0.40703860896056204,0.4370065948569859,0.4022159648788614,0.4252855306103124,0.39269007316487103,0.41446999784425725,0.40835869530883595,0.4142341814499922,0.37024671819194116,0.43370097753095027,0.3905760025064336,0.3863440393460179,0.44137131863726,0.3965869048574788,0.41001182857426866
lo_A_model_1_relaxed_repeat084,0.28038339784196875,0.2997917255092843,0.3162302089686842,0.37665070167591796,0.28658718996756466,0.31258953509915366,0.3597750051954363,0.34761340406237795,0.31289830696364485,0.35283929074436987,0.3513164695862907,0.40063861753430574,0.29536723341479043,0.3669569406352748,0.3933609990027998,0.25877796891542815,0.36169023808527134,0.3488090098060662,0.3069905610567995,0.37431837909330423,0.3126263292580305,0.3531157858635567,0.31455957356578484,0.3796302319607831,0.31429313017280497,0.3630312692207735,0.30686872114499936,0.4200797662519657,0.38579564961492574,0.3650716511090538,0.32018556851185814,0.33008001804391934,0.35774180473563316,0.34530838780654677,0.3642374204091657,0.3543161621707277,0.33333134477232307,0.36235515580897254,0.336447059354383,0.4136411470941749,0.3637865949911829,0.3383558665336536,0.3741429118063519,0.3788866303841217,0.36993298701034716,0.3655499316147885,0.32877389598037066,0.2932466870339139,0.3513663092298443,0.40715405020809803,0.3419762476169825,0.4087310346122762,0.3789029794171046,0.3773657659568048,0.28088476603096324,0.2959610325044283,0.3461564557327995,0.36154587818349354,0.30329020743912793,0.32310395533227243,0.41810123285586437,0.364404623480183,0.3728081964751907,0.38365671499953524,0.28515708594102096,0.4367463261001123,0.39609365809107744,0.3522581151446545,0.29080402576649944,0.2952412752081799,0.35276147477151704,0.4066052980267287,0.38365395560816407,0.3492517650950836,0.37099907646156777,0.2908605947026631,0.33532901870675963,0.2761515621260612,0.30721290842276416,0.4148384383104547,0.36381121202780264,0.37325874229298395,0.40348425273255384,0.0,0.4117733379314248,0.29866258874694085,0.4232576166051901,0.3664113560346996,0.38222902451499957,0.30101611418897595,0.37323858137471455,0.3065562561707474,0.39988857532474015,0.3359831728193239,0.32852320530437734,0.35478365932116457,0.36417280401948,0.42598098515529653,0.36898302026214425,0.3078735039275073
lo_A_model_1_relaxed_repeat085,0.41911385501088927,0.406288656133794,0.4307218215433809,0.4246239436986941,0.4023529507729602,0.42671191864822816,0.4021427230113191,0.4276171124379676,0.39942687839880103,0.4195540585090852,0.41240735726485317,0.4113573957157137,0.405214226533121,0.41463067662335207,0.43757705227876476,0.40917866719579343,0.4376979707410626,0.40580339433004425,0.4235791025063848,0.43799046899436045,0.42731992417457737,0.425642088391863,0.43325860475932515,0.417820970484072,0.4215557398185473,0.4073835352321626,0.42348472617642424,0.4416590843412098,0.43833887897186563,0.4127137933851468,0.4225927533608841,0.4041373298793404,0.40562990806595683,0.41418043934694115,0.4019527798087659,0.40195352723214584,0.40969251179429034,0.42154318310434735,0.4187353055094763,0.4356270865225901,0.40676975170394314,0.4249729773450703,0.43354043691850785,0.41986090073459476,0.4118235034540146,0.43130954731840965,0.4366362513842499,0.41852202653537723,0.4237845702071238,0.4188674354366089,0.4279804188426527,0.4209399183712537,0.43037555546413025,0.4408493233454425,0.40257252165682283,0.4116082418735741,0.41372774112551847,0.422002617136214,0.4090933133843598,0.42705180891365335,0.44811201465973155,0.4117132980255818,0.40293103525323437,0.41608179838472537,0.41265132482500083,0.45409152493588556,0.4224422148563089,0.39980098768861916,0.415001077269057,0.4074180539352535,0.4330867351601453,0.4212888460967054,0.425346177283078,0.43400394900730366,0.40841078649972945,0.4143015909908722,0.41007850185349076,0.40743929746144986,0.40477882125239434,0.4444702364952978,0.4190522722369523,0.4141307320559418,0.38779620180512064,0.4117733379314248,0.0,0.4076085389562428,0.44433052307252713,0.44407905700428385,0.43440841657261586,0.4226834027275554,0.4304514049427268,0.41057933876313146,0.41202733356556603,0.4030767577958947,0.43366604372733325,0.4252817293938492,0.4238487732039518,0.44716320915558067,0.40005571857995786,0.42169244805179984
lo_A_model_1_relaxed_repeat086,0.30888622662953197,0.2614798317883155,0.2867431943631633,0.4035482466949727,0.23351589016277277,0.2748548843284377,0.31794588395134527,0.33208859152043413,0.25671452278527174,0.33762483517598474,0.3613479770457024,0.3846550579296262,0.24610336639873437,0.3506871652053595,0.3897304376361033,0.2565220223014157,0.36130466182326204,0.3521043219061748,0.26276699753364563,0.375616308049418,0.2802913362740129,0.3641639257351927,0.28310439290451,0.3507687857530303,0.30221537763294815,0.3152309596786365,0.26603263323441473,0.4160009560349969,0.3716653547325075,0.3310156477938865,0.26792174246566275,0.33837455438580777,0.35303272228547294,0.3514813531766675,0.3542534918397936,0.3483631046001256,0.3311651084300516,0.34150596381180104,0.32673627765509666,0.3984241131794159,0.3708736158217951,0.365027484414095,0.3532056346021894,0.367509851161845,0.3675778897147557,0.3734519022833157,0.26476409993105804,0.2848741910405891,0.36029935098137017,0.40009909359109747,0.36050191525328623,0.40618033022055977,0.3607384732265305,0.3768516896529423,0.2665978630838184,0.29803553282602996,0.34949618347039496,0.3493055034836246,0.25345944079062066,0.2539141936553135,0.41015147765293614,0.3291508561784898,0.3703966863961881,0.3787131285848404,0.29134933483193337,0.4297314928383221,0.40946998087289804,0.35727369359024547,0.24700940886668574,0.28511825220358666,0.3456742700888086,0.4071665587702774,0.40106945730773563,0.3267684580537523,0.32370468181668755,0.26545013999626055,0.3547970465012478,0.2279756656943543,0.2946733600570719,0.39720025183429153,0.3445976277280002,0.35575923767786133,0.40703860896056204,0.29866258874694085,0.4076085389562428,0.0,0.40813147619339496,0.37662126405436974,0.3426500277073384,0.25266493784348204,0.38259658004419805,0.28620320521984305,0.40496334103503784,0.32065540000253673,0.3040945658954679,0.35328946740958256,0.3569067553938699,0.40727367395102054,0.3460517546282043,0.284843907258249
lo_A_model_1_relaxed_repeat087,0.4306284790644971,0.41862927764670765,0.4293910250116029,0.45976948880131013,0.43590325211844794,0.45083111931209924,0.40242711422116173,0.4214128426817462,0.434404003596291,0.42043692785057446,0.41246635966352124,0.4086283976695382,0.4220740735998247,0.41926668047463916,0.42609287239807314,0.42822323139741103,0.4453149212782102,0.41671008643580854,0.4470145123471128,0.4465801060618195,0.43053308938878926,0.42226136906593326,0.4315636473199821,0.42457185368479716,0.4364586646537781,0.39858361535106196,0.4520795377371436,0.4368857797518205,0.43717489453537606,0.41776063540962555,0.4387601206703966,0.4060399143152892,0.40976775584946357,0.4351026715201235,0.4102817343895249,0.45426401353333756,0.42504272275378546,0.41722939968312733,0.42826375358221935,0.441000877507975,0.4571594513389151,0.41239958677263877,0.4147848779703124,0.4314072524349875,0.43509451721750353,0.43895789585649775,0.44880993488757703,0.43069757437469514,0.41665693836998025,0.4297740032253635,0.4286486734665859,0.44855641922764744,0.42757107516816173,0.4414599915931185,0.4313235444535807,0.42698976277040834,0.4111135302613482,0.4153764171859307,0.413135953610856,0.43269564612384886,0.44602045796918177,0.4161473960290336,0.4175434323309247,0.42842536989300034,0.428322876355158,0.46389832885406135,0.42216161500608906,0.4146835669014182,0.4343155370164051,0.43573360763663194,0.42570359162873883,0.43696053189935613,0.4217269150102504,0.42694137928382886,0.413053357113344,0.4106691563010947,0.4380551372720275,0.42802925307488005,0.44405489485236643,0.46000472722581903,0.43047031537347574,0.4234222924790809,0.4370065948569859,0.4232576166051901,0.44433052307252713,0.40813147619339496,0.0,0.43063482433650263,0.43484978413694597,0.4253411321325907,0.45096269619775164,0.4438433715665335,0.4341047716734977,0.40027293978399164,0.45493083000148155,0.43133246656098717,0.3972403012516272,0.4627988498186001,0.43414761174510347,0.4347384723508112
lo_A_model_1_relaxed_repeat088,0.3733067254977598,0.3366479548334762,0.36858520055955957,0.3709381834058616,0.3679573200976545,0.3467125808705326,0.33886260989286626,0.283467291399336,0.34853628124187735,0.3270880759704641,0.33625348943310174,0.3819762630349882,0.37712924360296385,0.3460023898633219,0.33522311234470625,0.3429737411587999,0.3859270094880125,0.3374447869848239,0.3756797558692204,0.3460463389049621,0.38891161729345175,0.2932736641092852,0.36529859227274897,0.3423331961224064,0.3476345984220049,0.333363060190923,0.3433670691927352,0.4107259353771275,0.29999942775338845,0.3598596133838559,0.3676363040756339,0.32567688947425355,0.34453331417726285,0.3352433403989275,0.3489000906384182,0.33405905262958646,0.33819486302886537,0.3242907524608381,0.3728417722365126,0.4033296326341534,0.3662135449638932,0.3629133428528095,0.35240985210782766,0.3731536712600067,0.36303520994853217,0.3495265958431729,0.3754945999127849,0.34019076530003284,0.33698473622161573,0.3945447023779879,0.32224622935249797,0.43402418792983705,0.3404798011525015,0.3177308674787263,0.36136436737534555,0.34548644977973014,0.3411121673725722,0.3226029684462895,0.36323416110546575,0.35935238204000464,0.3969630058834919,0.3399689458173668,0.3324721206593671,0.35841867766322405,0.3672895736354186,0.4386835554275714,0.4018104237014465,0.3921725555220827,0.37536362913480736,0.31876617465764073,0.34924758691663976,0.3905455997987617,0.38091603316276645,0.36239416095874905,0.34492731087202666,0.3480233166016701,0.3408314331283099,0.35389158803242904,0.3530743375548145,0.37237466326622215,0.3733907195829489,0.35262916037906217,0.4022159648788614,0.3664113560346996,0.44407905700428385,0.37662126405436974,0.43063482433650263,0.0,0.3686154351838702,0.3464406383203742,0.41482881658250176,0.36032885154944416,0.40564348639459674,0.34691083070944806,0.3921301643693042,0.3245738484825003,0.30024601262511685,0.4138039454781408,0.38175354010030216,0.36692910363699854
lo_A_model_1_relaxed_repeat089,0.3914305226694173,0.3551167371382376,0.37537563446871414,0.4018555317317467,0.34129199946442684,0.3621016779563813,0.34992134820337734,0.3481716397138076,0.3636980227995046,0.34734805655009404,0.37247937792769414,0.4065073329363744,0.35127187665748605,0.3520484506257382,0.38822036277291117,0.3646523419259816,0.37077886549242695,0.3669720668580611,0.37201246767914475,0.36630834357834013,0.36326783412972957,0.3706208301133073,0.3764326187408238,0.3546254345862799,0.3720736463165079,0.34579100090808157,0.3638197056986462,0.42824093735791363,0.3666774221338398,0.35909523087264644,0.3639942539124195,0.3654405302041357,0.37604332688001146,0.35557497413591926,0.37372581811331085,0.35082579873586156,0.36026766396607235,0.36414605065669714,0.3457179297945104,0.4496306861571969,0.3917722470546271,0.3757362253173585,0.36382076739355923,0.38444449268291037,0.38685426606923395,0.3950958305368234,0.36982871185013033,0.37998591947408966,0.37382315098416663,0.43210066781302653,0.36461165575662946,0.42926363405841383,0.3628732107718221,0.39169456875623515,0.3442355466653362,0.3776474879816188,0.3645407481771346,0.36250949373390245,0.3617968588805757,0.35936380759457376,0.43945189557728204,0.35671081245120595,0.3811026844304753,0.40466005090127444,0.3811705861379742,0.45542060296830167,0.4286633248434117,0.4241279869994707,0.3515624231044265,0.35298838669918325,0.3562918223324024,0.4330751734578215,0.4057260399042268,0.4003110378675894,0.3274747530374931,0.3360624899312175,0.35219820632409715,0.35494532009523766,0.3647989628025312,0.4213775012614993,0.3366136164098291,0.362153628116099,0.4252855306103124,0.38222902451499957,0.43440841657261586,0.3426500277073384,0.43484978413694597,0.3686154351838702,0.0,0.35839057665672186,0.41400096065351283,0.38717545826053607,0.4327895344343251,0.33280018879988044,0.4002755488678509,0.37205918891652795,0.3425004411930786,0.43385786455710856,0.3905303975573592,0.3608041804807152
