epoch,repeat,chain,relax_success,relax_error,unrelaxed_path,relaxed_path,relaxed_exists,mean_plddt,min_plddt,max_plddt,num_residues,pdb_path
15,5,6nbf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_15/your_model_epoch_15/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_15/your_model_epoch_15/repeat_5/predictions/6nbf_A_model_1_relaxed.pdb,True,55.83320083682009,23.74,80.56,478,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_15/your_model_epoch_15/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb
16,3,6nbf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_16/your_model_epoch_16/repeat_3/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_16/your_model_epoch_16/repeat_3/predictions/6nbf_A_model_1_relaxed.pdb,True,53.70058577405857,22.26,77.09,478,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_16/your_model_epoch_16/repeat_3/predictions/6nbf_A_model_1_unrelaxed.pdb
17,3,6nbf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_17/your_model_epoch_17/repeat_3/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_17/your_model_epoch_17/repeat_3/predictions/6nbf_A_model_1_relaxed.pdb,True,55.14071129707117,21.35,80.9,478,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_17/your_model_epoch_17/repeat_3/predictions/6nbf_A_model_1_unrelaxed.pdb
18,4,6nbf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_18/your_model_epoch_18/repeat_4/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_18/your_model_epoch_18/repeat_4/predictions/6nbf_A_model_1_relaxed.pdb,True,57.47414225941424,21.97,81.01,478,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_18/your_model_epoch_18/repeat_4/predictions/6nbf_A_model_1_unrelaxed.pdb
19,2,6nbf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_19/your_model_epoch_19/repeat_2/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_19/your_model_epoch_19/repeat_2/predictions/6nbf_A_model_1_relaxed.pdb,True,57.24257322175734,22.12,81.33,478,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_19/your_model_epoch_19/repeat_2/predictions/6nbf_A_model_1_unrelaxed.pdb
20,4,6nbf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_20/your_model_epoch_20/repeat_4/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_20/your_model_epoch_20/repeat_4/predictions/6nbf_A_model_1_relaxed.pdb,True,56.87707112970707,22.38,81.89,478,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_20/your_model_epoch_20/repeat_4/predictions/6nbf_A_model_1_unrelaxed.pdb
21,5,6nbf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_21/your_model_epoch_21/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_21/your_model_epoch_21/repeat_5/predictions/6nbf_A_model_1_relaxed.pdb,True,50.78437238493718,23.63,73.78,478,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_21/your_model_epoch_21/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb
22,2,6nbf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_22/your_model_epoch_22/repeat_2/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_22/your_model_epoch_22/repeat_2/predictions/6nbf_A_model_1_relaxed.pdb,True,55.98976987447705,21.98,79.56,478,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_22/your_model_epoch_22/repeat_2/predictions/6nbf_A_model_1_unrelaxed.pdb
23,4,6nbf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_23/your_model_epoch_23/repeat_4/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_23/your_model_epoch_23/repeat_4/predictions/6nbf_A_model_1_relaxed.pdb,True,55.99443514644352,23.57,76.88,478,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_23/your_model_epoch_23/repeat_4/predictions/6nbf_A_model_1_unrelaxed.pdb
24,5,6nbf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_24/your_model_epoch_24/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_24/your_model_epoch_24/repeat_5/predictions/6nbf_A_model_1_relaxed.pdb,True,56.39700836820083,21.11,79.68,478,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_24/your_model_epoch_24/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb
25,5,6nbf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_25/your_model_epoch_25/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_25/your_model_epoch_25/repeat_5/predictions/6nbf_A_model_1_relaxed.pdb,True,56.62510460251044,22.08,82.12,478,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_25/your_model_epoch_25/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb
26,2,6nbf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_26/your_model_epoch_26/repeat_2/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_26/your_model_epoch_26/repeat_2/predictions/6nbf_A_model_1_relaxed.pdb,True,47.275000000000006,22.08,80.2,478,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_26/your_model_epoch_26/repeat_2/predictions/6nbf_A_model_1_unrelaxed.pdb
27,4,6nbf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_27/your_model_epoch_27/repeat_4/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_27/your_model_epoch_27/repeat_4/predictions/6nbf_A_model_1_relaxed.pdb,True,59.17179916317993,21.09,83.82,478,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_27/your_model_epoch_27/repeat_4/predictions/6nbf_A_model_1_unrelaxed.pdb
28,5,6nbf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_28/your_model_epoch_28/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_28/your_model_epoch_28/repeat_5/predictions/6nbf_A_model_1_relaxed.pdb,True,58.14686192468617,20.67,83.76,478,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_28/your_model_epoch_28/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb
29,4,6nbf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_29/your_model_epoch_29/repeat_4/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_29/your_model_epoch_29/repeat_4/predictions/6nbf_A_model_1_relaxed.pdb,True,57.39211297071127,22.07,82.2,478,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_29/your_model_epoch_29/repeat_4/predictions/6nbf_A_model_1_unrelaxed.pdb
30,5,6nbf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_30/your_model_epoch_30/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_30/your_model_epoch_30/repeat_5/predictions/6nbf_A_model_1_relaxed.pdb,True,62.17566945606697,21.71,85.11,478,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_30/your_model_epoch_30/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb
31,5,6nbf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_31/your_model_epoch_31/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_31/your_model_epoch_31/repeat_5/predictions/6nbf_A_model_1_relaxed.pdb,True,58.03085774058579,22.03,84.8,478,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_31/your_model_epoch_31/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb
32,4,6nbf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_32/your_model_epoch_32/repeat_4/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_32/your_model_epoch_32/repeat_4/predictions/6nbf_A_model_1_relaxed.pdb,True,58.72320083682008,18.89,84.43,478,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_32/your_model_epoch_32/repeat_4/predictions/6nbf_A_model_1_unrelaxed.pdb
1,4,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_1/your_model_epoch_1/repeat_4/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_1/your_model_epoch_1/repeat_4/predictions/6xpf_A_model_1_relaxed.pdb,True,19.94465625000002,9.6,35.64,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_1/your_model_epoch_1/repeat_4/predictions/6xpf_A_model_1_unrelaxed.pdb
2,3,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_2/your_model_epoch_2/repeat_3/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_2/your_model_epoch_2/repeat_3/predictions/6xpf_A_model_1_relaxed.pdb,True,32.53821875000003,23.32,50.35,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_2/your_model_epoch_2/repeat_3/predictions/6xpf_A_model_1_unrelaxed.pdb
3,2,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_3/your_model_epoch_3/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_3/your_model_epoch_3/repeat_2/predictions/6xpf_A_model_1_relaxed.pdb,True,37.47296874999999,23.46,50.83,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_3/your_model_epoch_3/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb
4,2,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_2/predictions/6xpf_A_model_1_relaxed.pdb,True,40.76415624999997,23.12,56.97,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb
5,2,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/6xpf_A_model_1_relaxed.pdb,True,46.28074999999998,25.45,62.5,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb
6,5,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_6/your_model_epoch_6/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_6/your_model_epoch_6/repeat_5/predictions/6xpf_A_model_1_relaxed.pdb,True,51.73506249999996,26.43,69.75,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_6/your_model_epoch_6/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb
7,4,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_7/your_model_epoch_7/repeat_4/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_7/your_model_epoch_7/repeat_4/predictions/6xpf_A_model_1_relaxed.pdb,True,52.78418749999996,25.85,72.73,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_7/your_model_epoch_7/repeat_4/predictions/6xpf_A_model_1_unrelaxed.pdb
8,4,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_4/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_4/predictions/6xpf_A_model_1_relaxed.pdb,True,57.76856250000003,25.18,74.84,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_4/predictions/6xpf_A_model_1_unrelaxed.pdb
9,3,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_3/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_3/predictions/6xpf_A_model_1_relaxed.pdb,True,57.86568749999998,23.45,75.04,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_3/predictions/6xpf_A_model_1_unrelaxed.pdb
10,5,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_5/predictions/6xpf_A_model_1_relaxed.pdb,True,60.31728125000002,23.43,75.75,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb
11,5,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_11/your_model_epoch_11/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_11/your_model_epoch_11/repeat_5/predictions/6xpf_A_model_1_relaxed.pdb,True,67.37224999999992,24.15,79.63,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_11/your_model_epoch_11/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb
12,5,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_12/your_model_epoch_12/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_12/your_model_epoch_12/repeat_5/predictions/6xpf_A_model_1_relaxed.pdb,True,68.26859374999995,26.8,79.82,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_12/your_model_epoch_12/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb
13,2,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_13/your_model_epoch_13/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_13/your_model_epoch_13/repeat_2/predictions/6xpf_A_model_1_relaxed.pdb,True,67.52137499999999,31.58,80.02,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_13/your_model_epoch_13/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb
14,1,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_14/your_model_epoch_14/repeat_1/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_14/your_model_epoch_14/repeat_1/predictions/6xpf_A_model_1_relaxed.pdb,True,69.11765624999997,26.04,80.54,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_14/your_model_epoch_14/repeat_1/predictions/6xpf_A_model_1_unrelaxed.pdb
15,4,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_15/your_model_epoch_15/repeat_4/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_15/your_model_epoch_15/repeat_4/predictions/6xpf_A_model_1_relaxed.pdb,True,71.17556250000007,27.55,83.14,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_15/your_model_epoch_15/repeat_4/predictions/6xpf_A_model_1_unrelaxed.pdb
16,2,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_16/your_model_epoch_16/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_16/your_model_epoch_16/repeat_2/predictions/6xpf_A_model_1_relaxed.pdb,True,68.37006250000002,22.94,81.52,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_16/your_model_epoch_16/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb
17,5,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_17/your_model_epoch_17/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_17/your_model_epoch_17/repeat_5/predictions/6xpf_A_model_1_relaxed.pdb,True,69.06059375000002,23.82,82.48,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_17/your_model_epoch_17/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb
18,2,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_18/your_model_epoch_18/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_18/your_model_epoch_18/repeat_2/predictions/6xpf_A_model_1_relaxed.pdb,True,70.16575000000009,24.49,81.89,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_18/your_model_epoch_18/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb
19,2,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_19/your_model_epoch_19/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_19/your_model_epoch_19/repeat_2/predictions/6xpf_A_model_1_relaxed.pdb,True,71.33940625000002,22.65,82.53,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_19/your_model_epoch_19/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb
20,2,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_20/your_model_epoch_20/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_20/your_model_epoch_20/repeat_2/predictions/6xpf_A_model_1_relaxed.pdb,True,71.44584374999997,24.93,83.47,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_20/your_model_epoch_20/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb
21,1,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_21/your_model_epoch_21/repeat_1/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_21/your_model_epoch_21/repeat_1/predictions/6xpf_A_model_1_relaxed.pdb,True,68.84784375000005,24.28,81.27,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_21/your_model_epoch_21/repeat_1/predictions/6xpf_A_model_1_unrelaxed.pdb
22,5,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_22/your_model_epoch_22/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_22/your_model_epoch_22/repeat_5/predictions/6xpf_A_model_1_relaxed.pdb,True,70.97521875000005,24.74,82.44,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_22/your_model_epoch_22/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb
23,4,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_23/your_model_epoch_23/repeat_4/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_23/your_model_epoch_23/repeat_4/predictions/6xpf_A_model_1_relaxed.pdb,True,68.84406249999999,23.79,81.73,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_23/your_model_epoch_23/repeat_4/predictions/6xpf_A_model_1_unrelaxed.pdb
24,2,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_24/your_model_epoch_24/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_24/your_model_epoch_24/repeat_2/predictions/6xpf_A_model_1_relaxed.pdb,True,70.11693749999995,26.41,80.72,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_24/your_model_epoch_24/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb
25,5,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_25/your_model_epoch_25/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_25/your_model_epoch_25/repeat_5/predictions/6xpf_A_model_1_relaxed.pdb,True,71.91021874999998,25.47,83.87,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_25/your_model_epoch_25/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb
26,1,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_26/your_model_epoch_26/repeat_1/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_26/your_model_epoch_26/repeat_1/predictions/6xpf_A_model_1_relaxed.pdb,True,67.53768750000006,24.57,82.05,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_26/your_model_epoch_26/repeat_1/predictions/6xpf_A_model_1_unrelaxed.pdb
27,2,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_27/your_model_epoch_27/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_27/your_model_epoch_27/repeat_2/predictions/6xpf_A_model_1_relaxed.pdb,True,73.69259375000001,26.35,85.12,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_27/your_model_epoch_27/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb
28,2,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_28/your_model_epoch_28/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_28/your_model_epoch_28/repeat_2/predictions/6xpf_A_model_1_relaxed.pdb,True,72.41434375000006,23.35,85.58,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_28/your_model_epoch_28/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb
29,2,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_29/your_model_epoch_29/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_29/your_model_epoch_29/repeat_2/predictions/6xpf_A_model_1_relaxed.pdb,True,71.80803125000001,23.48,84.27,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_29/your_model_epoch_29/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb
30,5,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_30/your_model_epoch_30/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_30/your_model_epoch_30/repeat_5/predictions/6xpf_A_model_1_relaxed.pdb,True,73.02171874999996,25.98,85.23,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_30/your_model_epoch_30/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb
31,1,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_31/your_model_epoch_31/repeat_1/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_31/your_model_epoch_31/repeat_1/predictions/6xpf_A_model_1_relaxed.pdb,True,73.12646875,25.64,87.18,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_31/your_model_epoch_31/repeat_1/predictions/6xpf_A_model_1_unrelaxed.pdb
32,5,6xpf_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_32/your_model_epoch_32/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_32/your_model_epoch_32/repeat_5/predictions/6xpf_A_model_1_relaxed.pdb,True,73.86674999999998,24.84,87.12,320,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_32/your_model_epoch_32/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb
2,1,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_2/your_model_epoch_2/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_2/your_model_epoch_2/repeat_1/predictions/7dsq_A_model_1_relaxed.pdb,True,30.74575431034484,22.17,46.54,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_2/your_model_epoch_2/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb
3,2,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_3/your_model_epoch_3/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_3/your_model_epoch_3/repeat_2/predictions/7dsq_A_model_1_relaxed.pdb,True,35.663340517241394,24.9,52.36,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_3/your_model_epoch_3/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb
4,1,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_1/predictions/7dsq_A_model_1_relaxed.pdb,True,38.414956896551686,24.88,50.96,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb
5,2,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/7dsq_A_model_1_relaxed.pdb,True,41.13017241379311,24.13,57.27,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb
